	210421121711	210421121712	210421121713	210421121714	210421121715	210421121716	210421121717	210421121718	210421121719	210421121720	210421121721	210421121722
K00001	8693.439372700794	14436.179428265204	33205.60264034743	24968.37387595046	44210.38974177498	31135.271810865976	20962.060686480156	23304.887386328643	25829.14524565557	42647.40484044089	64824.30206596374	14533.783990580756
K00002	100.06555414326942	0.3340570927819889	908.1403795670275	8.828861946826558	1683.1537717343563	823.0068441307719	403.16793890353574	210.43672900359	470.3564221214275	6.365801338463456	1768.8094743487486	156.2537424988663
K00003	14126.49237010779	7081.806838850876	39807.28183517508	6815.612095789179	114351.29234820826	53034.85132930269	21128.10743854073	21917.794155205705	32224.748270629974	6724.279496530671	87887.4613619365	66932.05633717029
K00004	1222.7457610157294	61.47960173360722	7442.570123781799	61.12061923925488	10968.010713190897	6320.71460401138	1496.1384869866968	1071.2858977736857	1966.1118670490364	172.03320240565034	16974.65119984984	3473.3968539913844
K00005	7347.975083923039	744.7145537771806	20926.42880535485	595.1279478368449	62191.989223050274	25469.99793720898	12198.004784735173	15617.877418390584	19929.441971594915	2292.0739632503655	46341.710591948315	32047.540503998476
K00007	144.98810437617317	15.435592174452763	2.2503496021275144	36.913493080443445	7.000233656381349	19.260222094735177	9.330307452852802	103.89599475446298	6.180332449857119	12.031926571201904	30.807730675479505	190.7103643297706
K00008	16540.462413857753	17249.95100349682	76823.89639137275	14630.835419678255	170858.4362461513	89356.86645207604	28502.66932563336	30886.228362627386	41051.30569174391	17079.788355971014	111816.74074760139	15628.337638347926
K00009	3686.555078655031	53.332103080496566	14398.336754611471	165.48666950376995	10137.734602767989	16400.635071175104	3431.9428016243646	4431.0715147919	6487.866683029001	1076.0167865884723	21240.752315243208	17978.613581643272
K00010	5995.594426231041	1526.3281498258757	23477.972390372517	4529.011463974997	36016.861941421914	23635.848907729523	8109.058951529677	8206.63729639715	11106.813268159109	17101.765042717358	47837.93322276446	4675.789814750048
K00011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.832676059625665e-07	0.0	0.0	0.0
K00012	18283.089200423845	27976.158082476722	63625.46464946544	50022.300483556464	103122.6873479436	62533.26959820319	37195.769158062765	40805.37188984746	47162.894935536235	78927.07535315378	131663.7060643178	38059.245156624514
K00013	13871.19371229917	19963.16557567242	49598.89386658171	24654.93885364946	119056.6527050323	62906.76332621959	30903.680743640038	31272.94738280749	39329.389532880945	43720.68630068163	99061.12818858586	34964.248269545744
K00014	23670.650415970355	26910.10102971776	77101.97443642106	39511.621845373535	180300.78947522963	90722.18565498528	40734.266446576	43299.82005507742	57457.9040046405	49123.33105520205	141228.59800538624	61422.71580487436
K00015	55.51986376273048	613.4245448391825	260.924350624744	1426.7163301371215	1140.970572620865	434.40396069781406	336.7615447936266	186.38122722290706	830.0449450053459	755.8390611832338	1392.452871511834	1554.3677885133047
K00016	12920.45717512691	1695.3387410043586	35619.950253353876	1976.3563869687227	93659.41693804911	41139.23556387081	17523.438402628446	20783.65602615708	28562.936291726037	6837.609957613995	63544.3725724649	48237.0665259016
K00018	13835.831422496063	18198.905675160335	52998.5491824709	30203.72946763051	112662.17065614887	55912.07243663655	27507.448211067072	28673.461287506667	34799.41010402275	37655.3565131393	89678.20425237973	27192.454229983858
K00019	434.39903990538085	918.9521070576183	664.7430889590432	3014.4404802816325	4500.1501641893565	1991.1536336004185	503.5436699546201	658.8488134591819	862.8698434729887	2100.227619474062	6231.7003220872875	3252.515630403651
K00020	2687.618868392236	2479.4395346642377	4383.843896224081	4832.010010208507	24341.484881265264	7573.755911440592	2255.382059464875	4355.842917507739	5532.727367939457	3862.066432480514	19446.103504806095	31775.10274967235
K00021	0.0	0.0	0.0769882777738992	0.0	3.2014809636800874	15.067943672466345	0.11223268507911133	0.40154118416818685	0.444093670010496	0.04777937350347984	87.78133306955861	0.27736131392133884
K00022	0.0	0.0	0.0	0.0	0.008476898479351128	0.01413236269514408	0.006199363636037963	0.0	0.003300070433268938	0.006600140866537876	0.0	0.0
K00023	367.1372699187249	711.3308629565008	633.604100656137	1434.4573678053573	1848.19059230905	692.0976859422221	237.9951386566933	1262.7361156432753	812.691700365505	1194.8535996311707	1074.9322406528972	411.4483854926002
K00024	9250.118678533006	29746.16251375601	38479.955377515245	52071.9925359837	54908.11345755345	40930.787128916454	31934.68749702213	34697.15367778955	32939.92817626189	82677.89154799546	100749.09918277204	19873.529792565772
K00027	12909.817870134506	6828.121197664538	42793.16992153824	7059.600910058312	127574.81260400859	52840.6116364942	22035.837457316942	23293.98538113509	31874.805032340148	6173.86794813871	66610.15134782287	31807.272243450363
K00028	0.0	0.0	0.0	0.0	1.8901182621422575e-12	3.151133269128697e-12	1.3822898139783958e-12	0.0	7.358261287983232e-13	1.4716522575966464e-12	0.0	0.0
K00029	6377.234764132373	21066.19915980772	28581.10623906777	40503.37681527321	38821.685377166796	30149.68493643288	20714.355424969872	24997.896487426267	23203.96333505854	52342.05433563315	65718.29951359669	15690.877489568327
K00030	1198.1134147235418	939.3118522743043	3791.0598637110566	2450.9105416508587	17650.076349053357	5928.621677011912	3067.958844514703	2174.147445419682	3497.965944754488	2109.756364205313	10610.601316797924	3165.4599170818947
K00031	10754.931885844568	10487.498785011026	34901.82048394138	8038.219292427336	91186.26143088385	42893.13996150809	16408.631056721195	15553.795600485217	23925.664795872653	22114.5204649317	65539.8573176589	30248.08737948084
K00032	0.0	0.0	0.0	0.0	8.029244853527359e-12	3.8300078525465096	6.0100000000058715	0.0	3.1257981450581993e-12	6.2515962901163985e-12	9.02	214.2935244092927
K00033	4576.210209969758	10169.045840111237	15441.730810846439	14648.906920964646	33479.07542497865	18786.777456911215	11946.269019193684	15180.227663089285	12682.688750429123	33384.953615058126	43378.08710349364	12002.0892018864
K00034	747.0023392246869	29.498568674248506	4901.814786264357	2.165945163158348	13723.207601202692	4896.421799727091	3096.7477129415793	3873.220976444023	4827.267501567883	7.939409569192021	8903.966817997247	2219.862970829526
K00035	0.0	0.0	0.0	0.0	0.02306224899598329	0.0	0.0	0.0	0.0	0.0	12.130222851879832	299.76621486999204
K00036	4105.146986844797	10174.21156238583	14028.476199517381	15574.624625062866	29581.294775509996	16362.174994397907	11435.320132930723	13550.46779485011	11768.907132766146	33094.23110994704	39892.56558547707	11807.834406427613
