	210421121711	210421121712	210421121713	210421121714	210421121715	210421121716	210421121717	210421121718	210421121719	210421121720	210421121721	210421121722
1CMET2-PWY	17100.750712050507	22880.547628198772	63040.6136773368	38907.164997681604	141528.35322809147	69109.59230360469	36345.30598768979	38846.073325621175	47118.520194671124	48285.70105972362	109541.16576432527	41449.51651750231
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	1.6783321210727673	0.0	18.03727468346589	0.0	42.773004345699256	79.46373227245016	33.385591410310994	17.49989957479178	22.08585682925608	0.49028898236628	429.8678167875142	371.88096108142275
AEROBACTINSYN-PWY	214.84802681604714	0.0	93.25176478879476	0.0	37.1891090269042	48.09285086470962	61.54540202833593	0.0	42.46802788864469	0.00010711969022896078	42.15429262245432	353.4376140164431
ALL-CHORISMATE-PWY	479.28561329097045	1.7365649898559161	1176.9152705945246	0.5987385534679442	1507.5256578394467	785.2208122765211	684.3447049597661	4552.006836595816	642.2061729033056	15.489362459121091	2641.782507442238	1879.2612912889285
ANAEROFRUCAT-PWY	15892.155493613918	10808.204820883931	57289.15987999225	15025.464940209287	132629.48423571262	64756.06180601815	33493.516511107024	37997.55862236316	42699.21208400517	26721.616291411672	108568.16637513728	36640.6528023735
ANAGLYCOLYSIS-PWY	23101.346487916948	27466.40778210086	85356.87260091315	44701.349776541305	188108.62498090634	93440.37019109841	47156.06366326029	49743.73393293078	61233.925618475485	61537.509734722866	160726.83516768794	61493.941907690285
ARG+POLYAMINE-SYN	4181.569425191725	2421.0290514944836	17399.321992159617	4960.286297502969	42574.583106060505	18868.377513822004	9840.422912693683	11126.854626385291	13649.48533806377	4831.443824266658	31748.112675720593	10525.08801351917
ARGDEG-PWY	408.2572408608718	0.0	95.56985570108759	0.0	80.45710612140421	55.6675529796449	51.24003573759356	1839.6502957960313	40.465075925053696	0.14849046320125292	449.74604247873054	854.0600039520849
ARGORNPROST-PWY	970.6249425291202	237.2643182396117	5058.803806555312	439.4274983461779	21569.227174912696	9982.486887036042	4157.377059819084	3963.2654753313113	4079.3395181043616	1353.4363763655508	18835.910349549755	5599.444179507487
ARGSYN-PWY	13964.758414772721	12124.432915254301	47744.92190818932	10824.987724973167	119619.48934784377	58803.14286544622	25054.596441501173	28812.702702568506	35814.76124816376	14650.373106914889	86632.97663212502	34164.04099861949
ARGSYNBSUB-PWY	13738.209849808647	10288.362911414679	45477.71702555595	8335.012478655435	119399.84994709627	57809.22882997384	22881.9983654317	27090.021991769245	34567.717755841986	10041.704071405884	78752.33894805869	35365.49647367847
ARO-PWY	18566.11288349604	19499.919659234663	65251.26265122473	23959.639124472385	158619.19170665732	76659.8497570472	36522.57532712416	39438.6557208045	49084.208545070534	29819.36846567743	117743.37435459555	43875.877679884296
ASPASN-PWY	13666.863034778955	22507.40796723294	55421.334569579274	38110.44844117494	120714.11445190114	61622.22715701803	37137.53334871538	42392.74266190138	45973.7660086777	57456.752958015415	113764.09067930306	39113.240049160566
AST-PWY	329.4406825904701	0.0	128.9874726581521	0.0	66.57424053287836	102.74234772021826	100.31803370494195	953.3067268687325	112.5058095829409	0.09785235173980945	277.7584493999342	1943.1919829332805
BIOTIN-BIOSYNTHESIS-PWY	7470.926119249038	19015.883840624105	27276.484604647856	29876.154995129138	46429.087303319946	32600.906526483715	20928.894377376768	22642.882287705852	23547.4533138708	50071.49342342081	72288.79656325873	18720.508617074578
BRANCHED-CHAIN-AA-SYN-PWY	19451.176551142613	26218.673986687194	68156.72746705358	38891.97596609777	166915.73427148061	81189.99410990319	39789.58199433841	42611.80973938107	52644.18971570966	53872.004235756984	134329.88741747302	49803.79023306076
CALVIN-PWY	23811.21994755757	29316.28831328078	90448.36140738452	47492.178068653455	201172.83106133674	99721.07333174665	45275.281746563756	51185.61243639187	62973.256243091775	56251.59684740478	145253.22785712927	44431.3447225971
CATECHOL-ORTHO-CLEAVAGE-PWY	235.84393704753066	0.0	11.54555661258352	0.0	67.15443739905004	61.85066717438665	32.88129536354003	0.21376593416704798	9.264170591045177	0.13389011336185705	201.94748963166577	2296.9385107281173
CENTBENZCOA-PWY	0.2711139061434987	9.413432342025676	0.0	0.0	0.7624898114113846	0.7973763344643977	0.6007419431768972	0.0	4.745190408979376	128.53791160290544	203.70348199398876	0.0
CENTFERM-PWY	2806.530149623408	1623.4400489223374	5231.391834419684	4174.474348075874	19714.99046289583	7041.434346193495	4593.881739038819	8851.720145250492	7134.807409030586	3269.450999926916	9611.09373263305	14890.650197433262
CHLOROPHYLL-SYN	0.37196901322234455	0.0	7.1523123576220975	0.0	171.09781327404806	9.804352706632887	2.8892391774028057	5.640646383429278	45.788852186439726	2.774668529819841	309.9977421126203	0.0
COA-PWY	16398.45228929445	23890.94073819164	61520.171717748475	39382.914596844465	138009.0845560125	69802.98766801535	35893.1751840856	38607.09575941032	47076.85675396697	52207.722502984296	111502.25564613506	43038.62169211956
COBALSYN-PWY	11787.854350362393	8660.253664530494	43431.917569877194	21145.112146798776	79352.31188522691	37788.15426022424	18431.848681110474	21856.920947026454	29438.23366899369	21181.606046473767	73103.16254433928	30408.736986762688
CODH-PWY	46.32164371757568	615.1272060662923	1158.2942129700111	478.6801107281147	2581.1758505686994	2270.302374202893	475.9192292014057	3196.6508027505674	1734.3429890656196	2348.748567952261	2664.3823923546784	6724.528484730068
COLANSYN-PWY	9010.50796910025	7079.758676372875	28518.091096930628	11660.95368770438	73427.17458752784	40307.706509755764	20952.58496684541	23694.073915676698	25672.60851413102	17769.608633421754	85709.64719671263	24893.2693558488
